lambda,K,mu_s,mu_f,ks,kf,backup_strategy,backup_p,arrivals,accepted,refused_stage1,stage2_refused,blank_pages,permanent_blanks,completed,refused_stage1_rate,blank_pages_rate_given_accepted,permanent_blank_rate_given_accepted,mean_sojourn_weighted,s1_util,s2_util,s1_system_timeavg,s1_queue_timeavg,s2_system_timeavg,s2_queue_timeavg,backups_written,cost_per_arrival
6.0,2,1.0,0.5,0,2,none,0.0,18923,5391,13532,3799,3799,3799,1555,0.7151085980024309,0.7046930068632906,0.7046930068632906,6.587826623199539,0.835475264153762,0.9818476231644573,1.440167009938309,-0.14631624331115745,2.4574224396201365,1.4953640875775658,0.0,2.9334741369222384
6.0,2,1.0,0.5,0,2,random,0.5,18962,5313,13649,3816,3816,1847,1456,0.7198080371268853,0.7182382834556748,0.3476378693769998,6.982441388515083,0.8351242198770703,0.9837601067138029,1.430548652119696,-0.14412923803677974,2.5536323668897776,1.553884120401976,302.0,2.5717228608428044
6.0,2,1.0,0.5,0,2,systematic,1.0,18923,5391,13532,3799,3799,0,1555,0.7151085980024309,0.7046930068632906,0.0,6.587826623199539,0.835475264153762,0.9818476231644573,1.440167009938309,-0.14631624331115745,2.4574224396201365,1.4953640875775658,597.4444444444445,2.2156292768832153
6.0,2,1.0,0.5,5,0,none,0.0,18853,6448,12405,5076,5076,5076,1306,0.6579854665040047,0.7872208436724566,0.7872208436724566,5.420890639559379,0.9957400269255214,0.7958664434270637,6.254871891523145,4.253421005477968,0.6905675130489756,-0.13225612746210128,0.0,3.1639904435322834
6.0,2,1.0,0.5,5,0,random,0.5,18948,6364,12584,5042,5042,2536,1257,0.664133417774963,0.7922690131992458,0.39849151477058453,5.642119405287016,0.9964457284370359,0.7925808572638436,6.2737400591105335,4.239620643023976,0.7212825383838362,-0.11937945313104034,347.6666666666667,2.678093033994818
6.0,2,1.0,0.5,5,0,systematic,1.0,18853,6448,12405,5076,5076,0,1306,0.6579854665040047,0.7872208436724566,0.0,5.420890639559379,0.9957400269255214,0.7958664434270637,6.254871891523145,4.253421005477968,0.6905675130489756,-0.13225612746210128,709.7777777777778,2.188127152501153
6.0,2,1.0,0.5,5,2,none,0.0,19037,6307,12730,4676,4676,4676,1548,0.6686977990229553,0.7413984461709212,0.7413984461709212,9.04228468841705,0.9966520610398137,0.9853210569762116,6.2705791003941345,4.254675036084697,2.518239041503092,1.5187272605673634,0.0,3.062462362315017
6.0,2,1.0,0.5,5,2,random,0.5,18940,6444,12496,4765,4765,2421,1597,0.6597676874340022,0.7394475481067659,0.3756983240223464,8.814969550534736,0.9955205927603513,0.9788207090130702,6.253534665010952,4.24014167053916,2.475109235569871,1.5171987268228335,349.22222222222223,2.6312184159906935
6.0,2,1.0,0.5,5,2,systematic,1.0,19037,6307,12730,4676,4676,0,1548,0.6686977990229553,0.7413984461709212,0.0,9.04228468841705,0.9966520610398137,0.9853210569762116,6.2705791003941345,4.254675036084697,2.518239041503092,1.5187272605673634,694.3333333333334,2.1778362512847718
6.0,2,1.0,1.0,0,0,none,0.0,18893,5382,13511,3294,3294,3294,2068,0.7151325887894987,0.6120401337792643,0.6120401337792643,2.1743213670586203,0.8341770646090487,0.6565990991314934,1.4323672588751957,-0.15041575812317048,0.5743468036107053,-0.12922857917499153,0.0,2.8023795841992234
6.0,2,1.0,1.0,0,0,random,0.5,19081,5298,13783,3285,3285,1624,1989,0.7223415963523925,0.6200453001132503,0.30653076632691584,2.225629318580518,0.8353865107863577,0.6589283745420925,1.4454251372359601,-0.16467273073516103,0.5779638400509823,-0.1258373239308406,294.8888888888889,2.494428754051928
6.0,2,1.0,1.0,0,0,systematic,1.0,18893,5382,13511,3294,3294,0,2068,0.7151325887894987,0.6120401337792643,0.0,2.1743213670586203,0.8341770646090487,0.6565990991314934,1.4323672588751957,-0.15041575812317048,0.5743468036107053,-0.12922857917499153,596.2222222222222,2.189962348064928
6.0,2,1.0,1.0,0,2,none,0.0,18938,5361,13577,2398,2398,2398,2922,0.7169183651916781,0.4473046073493751,0.4473046073493751,3.4848612074128638,0.8374273394988158,0.9175417708909198,1.431575457186524,-0.13919623957057356,2.0649436825852425,1.1212170064372886,0.0,2.566147472489706
6.0,2,1.0,1.0,0,2,random,0.5,19031,5374,13657,2507,2507,1305,2835,0.7176186222479113,0.4665053963528098,0.24283587644212876,3.5904296840148207,0.8349705156086168,0.917507605824873,1.4460868871782273,-0.14139981257625234,2.0673898684605096,1.121928726290668,294.77777777777777,2.37990688747074
6.0,2,1.0,1.0,0,2,systematic,1.0,18938,5361,13577,2398,2398,0,2922,0.7169183651916781,0.4473046073493751,0.0,3.4848612074128638,0.8374273394988158,0.9175417708909198,1.431575457186524,-0.13919623957057356,2.0649436825852425,1.1212170064372886,593.8888888888889,2.1441684799829375
6.0,2,1.0,1.0,5,0,none,0.0,18940,6377,12563,4196,4196,4196,2118,0.6633051742344245,0.6579896503057864,0.6579896503057864,4.522135798136802,0.9963136745226682,0.658845164458279,6.2780114327375465,4.26201864640453,0.6016124445537563,-0.12671451237855053,0.0,2.933336561669506
6.0,2,1.0,1.0,5,0,random,0.5,19011,6370,12641,4214,4214,2095,2096,0.6649308295197517,0.6615384615384615,0.32888540031397173,4.527692905680949,0.9966220100743831,0.6598500558363365,6.268904527314382,4.244603675592462,0.5916307374016609,-0.11751153803204323,350.77777777777777,2.5398060945563077
6.0,2,1.0,1.0,5,0,systematic,1.0,18940,6377,12563,4196,4196,0,2118,0.6633051742344245,0.6579896503057864,0.0,4.522135798136802,0.9963136745226682,0.658845164458279,6.2780114327375465,4.26201864640453,0.6016124445537563,-0.12671451237855053,702.3333333333334,2.1472807235501197
6.0,2,1.0,1.0,5,2,none,0.0,19030,6335,12695,3309,3309,3309,2948,0.6671045717288492,0.522336227308603,0.522336227308603,6.068367668831378,0.9970853107885856,0.9300405540472914,6.287006627706684,4.268508186892301,2.1318865568222476,1.18678093805962,0.0,2.700389450195707
6.0,2,1.0,1.0,5,2,random,0.5,18887,6440,12447,3455,3455,1710,2903,0.659024726002012,0.5364906832298136,0.265527950310559,5.9971069880991195,0.9966278207793243,0.9300327187740484,6.268977617263989,4.246209190770073,2.1488065667243017,1.1909856800030498,357.22222222222223,2.4147516966942706
6.0,2,1.0,1.0,5,2,systematic,1.0,19030,6335,12695,3309,3309,0,2948,0.6671045717288492,0.522336227308603,0.0,6.068367668831378,0.9970853107885856,0.9300405540472914,6.287006627706684,4.268508186892301,2.1318865568222476,1.18678093805962,697.8888888888889,2.103582114282489
6.0,2,1.0,2.0,0,0,none,0.0,18996,5352,13644,2326,2326,2326,3007,0.7182564750473784,0.4346038863976084,0.4346038863976084,1.6416915061627766,0.8360292413115786,0.4818353997023979,1.4595580804620623,-0.12846896883423556,0.49086626922346394,-0.14514327704553928,0.0,2.5460362970492922
6.0,2,1.0,2.0,0,0,random,0.5,18893,5310,13583,2244,2244,1092,3049,0.7189435240565288,0.42259887005649716,0.20564971751412428,1.6214169676373469,0.8374838108081226,0.4708609818540698,1.4648585313086562,-0.14690292531272883,0.4944699155720482,-0.1596273648566295,298.77777777777777,2.330973240067415
6.0,2,1.0,2.0,0,0,systematic,1.0,18996,5352,13644,2326,2326,0,3007,0.7182564750473784,0.4346038863976084,0.0,1.6416915061627766,0.8360292413115786,0.4818353997023979,1.4595580804620623,-0.12846896883423556,0.49086626922346394,-0.14514327704553928,593.0,2.1407607755996874
6.0,2,1.0,2.0,0,2,none,0.0,19098,5316,13782,905,905,905,4387,0.7216462456801759,0.1702407825432656,0.1702407825432656,2.0260005607603695,0.8397450034108798,0.7061459186183202,1.4228203960215384,-0.1487349610137737,1.3382637880927386,0.551113569539923,0.0,2.1748469628153986
6.0,2,1.0,2.0,0,2,random,0.5,18858,5373,13485,889,889,457,4457,0.7150811326757874,0.1654569142006328,0.08505490415038154,1.9933382010376601,0.8356796839067793,0.7056112129182683,1.4489693930029088,-0.1557041164671572,1.3141847091133252,0.5070719677703601,301.3333333333333,2.1186611408672027
6.0,2,1.0,2.0,0,2,systematic,1.0,19098,5316,13782,905,905,0,4387,0.7216462456801759,0.1702407825432656,0.0,2.0260005607603695,0.8397450034108798,0.7061459186183202,1.4228203960215384,-0.1487349610137737,1.3382637880927386,0.551113569539923,589.2222222222222,2.068745397221175
6.0,2,1.0,2.0,5,0,none,0.0,18898,6451,12447,3199,3199,3199,3188,0.6586411260450842,0.4958921097504263,0.4958921097504263,3.9036951583579014,0.9952981505919775,0.5026500325132454,6.2518975363561,4.237182870658136,0.49613633216173664,-0.12233839224692557,0.0,2.66413923234843
6.0,2,1.0,2.0,5,0,random,0.5,18980,6368,12612,3102,3102,1530,3201,0.6644889357218124,0.48712311557788945,0.2402638190954774,3.9537148528693344,0.9967958411809974,0.5028824922390004,6.287949919583976,4.270777395220237,0.49167231248009496,-0.1285525893395695,350.6666666666667,2.362797653087549
6.0,2,1.0,2.0,5,0,systematic,1.0,18898,6451,12447,3199,3199,0,3188,0.6586411260450842,0.4958921097504263,0.0,3.9036951583579014,0.9952981505919775,0.5026500325132454,6.2518975363561,4.237182870658136,0.49613633216173664,-0.12233839224692557,709.8888888888889,2.0880075065685197
6.0,2,1.0,2.0,5,2,none,0.0,18958,6457,12501,1714,1714,1714,4670,0.6594050005274819,0.26544835062722627,0.26544835062722627,4.458252906160523,0.9958420164564473,0.7477746458585565,6.270697720152774,4.242455047469904,1.5285910892394818,0.6839240241275103,0.0,2.269374695143596
6.0,2,1.0,2.0,5,2,random,0.5,19013,6483,12530,1662,1662,871,4748,0.6590227738915478,0.25636279500231374,0.13435138053370355,4.429393506544745,0.9966404801256987,0.7571316084510529,6.275037204553737,4.252233271172997,1.5141327386068437,0.685851933439097,352.3333333333333,2.1357690937629976
6.0,2,1.0,2.0,5,2,systematic,1.0,18958,6457,12501,1714,1714,0,4670,0.6594050005274819,0.26544835062722627,0.0,4.458252906160523,0.9958420164564473,0.7477746458585565,6.270697720152774,4.242455047469904,1.5285910892394818,0.6839240241275103,710.8888888888889,2.008941702530438
6.0,2,2.0,0.5,0,0,none,0.0,18963,8917,10046,7484,7484,7484,1411,0.5297684965459052,0.8392957272625322,0.8392957272625322,2.5479823716134526,0.7031831109804629,0.8661329884827672,1.2926366566614294,-0.13088046254944039,0.7217069541000112,-0.1648142543951724,0.0,3.5314760488779773
6.0,2,2.0,0.5,0,0,random,0.5,19008,9015,9993,7699,7699,3832,1296,0.52572601010101,0.8540210759844703,0.42506932889628396,2.6991118313452365,0.6999221877072633,0.8683786121109827,1.295024217929301,-0.14417455462397535,0.7711908330993569,-0.13276864746949532,499.55555555555554,2.8312215791887256
6.0,2,2.0,0.5,0,0,systematic,1.0,18963,8917,10046,7484,7484,0,1411,0.5297684965459052,0.8392957272625322,0.0,2.5479823716134526,0.7031831109804629,0.8661329884827672,1.2926366566614294,-0.13088046254944039,0.7217069541000112,-0.1648142543951724,989.1111111111111,2.0933920496362655
6.0,2,2.0,0.5,0,2,none,0.0,18938,8937,10001,7294,7294,7294,1605,0.5280916675467314,0.816157547275372,0.816157547275372,6.048635081680897,0.702950146796842,0.9887195878306052,1.2899917783743011,-0.15445445953126002,2.5823874711051347,1.6044990768742626,0.0,3.4807069318248742
6.0,2,2.0,0.5,0,2,random,0.5,18928,8938,9990,7352,7352,3671,1553,0.5277895181741336,0.8225553815171179,0.41071828149474154,6.253425427964556,0.7018463461157951,0.9925147598654545,1.296320092624039,-0.14171360362456087,2.5925682966987167,1.6336241690484097,495.77777777777777,2.789882403374169
6.0,2,2.0,0.5,0,2,systematic,1.0,18938,8937,10001,7294,7294,0,1605,0.5280916675467314,0.816157547275372,0.0,6.048635081680897,0.702950146796842,0.9887195878306052,1.2899917783743011,-0.15445445953126002,2.5823874711051347,1.6044990768742626,991.5555555555555,2.0816550835025986
6.0,2,2.0,0.5,5,0,none,0.0,18913,12419,6494,11019,11019,11019,1340,0.3433617088774917,0.8872695064014816,0.8872695064014816,3.6218272398015814,0.968978275334182,0.889783272425932,5.213081878829091,3.2486231238527647,0.7960088241132915,-0.13039227265282924,0.0,4.100572207845769
6.0,2,2.0,0.5,5,0,random,0.5,18848,12281,6567,10785,10785,5288,1435,0.3484189303904924,0.8781858154873382,0.43058382867844636,3.5052639397059955,0.9736116753359967,0.8771070536502248,5.301576760230588,3.331512766093965,0.7159345494480766,-0.1742892590959419,689.6666666666666,2.9921478349302992
6.0,2,2.0,0.5,5,0,systematic,1.0,18913,12419,6494,11019,11019,0,1340,0.3433617088774917,0.8872695064014816,0.0,3.6218272398015814,0.968978275334182,0.889783272425932,5.213081878829091,3.2486231238527647,0.7960088241132915,-0.13039227265282924,1374.2222222222222,1.9651859494714223
6.0,2,2.0,0.5,5,2,none,0.0,19068,12316,6752,10712,10712,10712,1528,0.3541011118103629,0.8697629100357259,0.8697629100357259,7.412580360761746,0.9735803709718032,0.9909901394011987,5.293424641564166,3.3164814157092275,2.6552152113875236,1.659558854190867,0.0,4.0142114126197965
6.0,2,2.0,0.5,5,2,random,0.5,19050,12347,6703,10739,10739,5386,1531,0.35186351706036745,0.8697659350449501,0.436219324532275,7.395303038163438,0.9739656221616314,0.9915953204504019,5.324281294399101,3.361874918658841,2.600548898915932,1.615062025739126,682.4444444444445,2.991500830033158
6.0,2,2.0,0.5,5,2,systematic,1.0,19068,12316,6752,10712,10712,0,1528,0.3541011118103629,0.8697629100357259,0.0,7.412580360761746,0.9735803709718032,0.9909901394011987,5.293424641564166,3.3164814157092275,2.6552152113875236,1.659558854190867,1362.888888888889,1.9585658922321285
6.0,2,2.0,1.0,0,0,none,0.0,18955,8971,9984,6553,6553,6553,2396,0.526721181746241,0.7304648311225058,0.7304648311225058,1.6019735767998011,0.6999417023494673,0.7662125354624066,1.287312840271992,-0.14345733733866659,0.620338953254204,-0.13762583745605406,0.0,3.280639611434577
6.0,2,2.0,1.0,0,0,random,0.5,18998,8955,10043,6550,6550,3342,2386,0.5286345931150648,0.7314349525404802,0.37319932998324956,1.5876731323353872,0.7027566966839628,0.7685938225106538,1.2935144210260534,-0.12664792212894646,0.5984153518143911,-0.1190721154142219,489.55555555555554,2.6729371059287375
6.0,2,2.0,1.0,0,0,systematic,1.0,18955,8971,9984,6553,6553,0,2396,0.526721181746241,0.7304648311225058,0.0,1.6019735767998011,0.6999417023494673,0.7662125354624066,1.287312840271992,-0.14345733733866659,0.620338953254204,-0.13762583745605406,995.3333333333334,2.0394113605503574
6.0,2,2.0,1.0,0,2,none,0.0,18979,8911,10068,5741,5741,5741,3138,0.5304810580114864,0.6442599034900685,0.6442599034900685,3.1796024149330213,0.7072673945905739,0.9767230573786766,1.2934679083275245,-0.13668213306618493,2.366966286312893,1.3836932644391633,0.0,3.071313206444751
6.0,2,2.0,1.0,0,2,random,0.5,19070,9011,10059,5873,5873,3000,3102,0.5274777136864185,0.6517589612695595,0.33292642326045946,3.2229368279183293,0.7012954931570002,0.9792868194310996,1.2944136149406964,-0.12415140668399542,2.3965707381828696,1.4069847293082025,494.8888888888889,2.5578239812291597
6.0,2,2.0,1.0,0,2,systematic,1.0,18979,8911,10068,5741,5741,0,3138,0.5304810580114864,0.6442599034900685,0.0,3.1796024149330213,0.7072673945905739,0.9767230573786766,1.2934679083275245,-0.13668213306618493,2.366966286312893,1.3836932644391633,988.7777777777778,2.0020084323680543
6.0,2,2.0,1.0,5,0,none,0.0,19123,12233,6890,9661,9661,9661,2511,0.3602991162474507,0.7897490394833647,0.7897490394833647,2.56604316612659,0.9726597711197356,0.7920482021480645,5.309534241319204,3.3522215247859584,0.5933831705188237,-0.13276771037980636,0.0,3.7416010419707044
6.0,2,2.0,1.0,5,0,random,0.5,18803,12350,6453,9738,9738,4883,2547,0.34318991650268577,0.788502024291498,0.3953846153846154,2.512412529226147,0.9713129056008211,0.7891310972503848,5.267091045605093,3.296561433106971,0.5859440020059625,-0.12032511884162694,688.7777777777778,2.8450623200757814
6.0,2,2.0,1.0,5,0,systematic,1.0,19123,12233,6890,9661,9661,0,2511,0.3602991162474507,0.7897490394833647,0.0,2.56604316612659,0.9726597711197356,0.7920482021480645,5.309534241319204,3.3522215247859584,0.5933831705188237,-0.13276771037980636,1353.111111111111,1.9109688218235286
6.0,2,2.0,1.0,5,2,none,0.0,18965,12286,6679,9067,9067,9067,3138,0.35217505931979964,0.7379944652449943,0.7379944652449943,4.217152330429386,0.9682315966621565,0.9874114601095856,5.23850763763893,3.2722458109065107,2.4590922308323737,1.4723112576970678,0.0,3.5939407307776303
6.0,2,2.0,1.0,5,2,random,0.5,18921,12220,6701,9010,9010,4537,3138,0.3541567570424396,0.737315875613748,0.37127659574468086,4.225717753499236,0.9690430661648707,0.9841126348574734,5.251024367545902,3.289317077752753,2.4462753258812637,1.452108123874141,675.8888888888889,2.74028989280183
6.0,2,2.0,1.0,5,2,systematic,1.0,18965,12286,6679,9067,9067,0,3138,0.35217505931979964,0.7379944652449943,0.0,4.217152330429386,0.9682315966621565,0.9874114601095856,5.23850763763893,3.2722458109065107,2.4590922308323737,1.4723112576970678,1358.6666666666667,1.8741680222204158
6.0,2,2.0,2.0,0,0,none,0.0,19095,8907,10188,5004,5004,5004,3883,0.5335428122545169,0.5618053216571236,0.5618053216571236,1.0752785625365522,0.7064095872180727,0.6220609672222378,1.2995754244457132,-0.12833966585095957,0.5255708373086114,-0.12563789816538937,0.0,2.8727882872901436
6.0,2,2.0,2.0,0,0,random,0.5,19006,8962,10044,4971,4971,2483,3972,0.5284646953593602,0.5546752956929257,0.27705869225619284,1.0480318146257304,0.7029789926772014,0.6106653754071112,1.2967189490161355,-0.16506788273829773,0.5398624257501305,-0.13194558093873857,492.44444444444446,2.4082925722566086
6.0,2,2.0,2.0,0,0,systematic,1.0,19095,8907,10188,5004,5004,0,3883,0.5335428122545169,0.5618053216571236,0.0,1.0752785625365522,0.7064095872180727,0.6220609672222378,1.2995754244457132,-0.12833966585095957,0.5255708373086114,-0.12563789816538937,987.8888888888889,1.9637262876274373
6.0,2,2.0,2.0,0,2,none,0.0,19057,8859,10198,3199,3199,3199,5634,0.5351314477619772,0.36110170448131845,0.36110170448131845,1.6703292957678042,0.7061437827174902,0.8853291154868747,1.3005147140943816,-0.13792480066138132,1.8961152469462554,0.9667569289031464,0.0,2.405560599890745
6.0,2,2.0,2.0,0,2,random,0.5,19106,8950,10156,3339,3339,1679,5583,0.5315607662514393,0.373072625698324,0.1875977653631285,1.691169494815283,0.7057453913459464,0.889261060641609,1.2902835525124383,-0.14063561853600287,1.897471656635584,0.964711479009238,494.6666666666667,2.153866734928739
6.0,2,2.0,2.0,0,2,systematic,1.0,19057,8859,10198,3199,3199,0,5634,0.5351314477619772,0.36110170448131845,0.0,1.6703292957678042,0.7061437827174902,0.8853291154868747,1.3005147140943816,-0.13792480066138132,1.8961152469462554,0.9667569289031464,982.5555555555555,1.8733026484317665
6.0,2,2.0,2.0,5,0,none,0.0,19083,12240,6843,8031,8031,8031,4153,0.35859141644395537,0.6561274509803922,0.6561274509803922,2.0353736637146755,0.9740541508402016,0.6597202073272869,5.3175416811499625,3.352264276758971,0.524665068549239,-0.1179876338882729,0.0,3.316929540317828
6.0,2,2.0,2.0,5,0,random,0.5,18924,12272,6652,8073,8073,4001,4153,0.35151130839146055,0.6578389830508474,0.32602672750977835,2.0089647608556835,0.9727462050508626,0.6572315445524042,5.300873353733196,3.336641507039107,0.5471494370294655,-0.1424623934061905,685.3333333333334,2.5724353283934827
6.0,2,2.0,2.0,5,0,systematic,1.0,19083,12240,6843,8031,8031,0,4153,0.35859141644395537,0.6561274509803922,0.0,2.0353736637146755,0.9740541508402016,0.6597202073272869,5.3175416811499625,3.352264276758971,0.524665068549239,-0.1179876338882729,1354.4444444444443,1.824800369537565
6.0,2,2.0,2.0,5,2,none,0.0,19055,12310,6745,6348,6348,6348,5898,0.35397533455785885,0.5156783103168155,0.5156783103168155,2.7756722924485584,0.975856359900378,0.932462293854146,5.392413681923342,3.416829342980663,2.1241650739486353,1.1693561656429012,0.0,2.8694899152597895
6.0,2,2.0,2.0,5,2,random,0.5,19044,12375,6669,6443,6443,3263,5855,0.3501890359168242,0.5206464646464647,0.2636767676767677,2.745737949334211,0.9733674800584665,0.9318987055416158,5.273277196192617,3.295959852376928,2.109854501604205,1.1581679312017634,675.5555555555555,2.3162248616128887
6.0,2,2.0,2.0,5,2,systematic,1.0,19055,12310,6745,6348,6348,0,5898,0.35397533455785885,0.5156783103168155,0.0,2.7756722924485584,0.975856359900378,0.932462293854146,5.392413681923342,3.416829342980663,2.1241650739486353,1.1693561656429012,1362.6666666666667,1.7301353558558854
6.0,4,0.5,0.5,0,0,none,0.0,19117,5633,13484,4360,4360,4360,1234,0.7053407961500235,0.7740102964672466,0.7740102964672466,4.2815548852783545,0.898660024099082,0.7869463134156869,3.3833734638087085,-0.1211778311664195,0.7062508698307791,-0.12538262293395042,0.0,3.374935473999342
6.0,4,0.5,0.5,0,0,random,0.5,18913,5750,13163,4483,4483,2199,1232,0.6959763125892243,0.7796521739130435,0.3824347826086957,4.329012749443939,0.8972935403316402,0.7943378114555987,3.396672087632078,-0.12227366423524483,0.6885603239718371,-0.14221151882828287,324.44444444444446,2.9735615374116438
6.0,4,0.5,0.5,0,0,systematic,1.0,19117,5633,13484,4360,4360,0,1234,0.7053407961500235,0.7740102964672466,0.0,4.2815548852783545,0.898660024099082,0.7869463134156869,3.3833734638087085,-0.1211778311664195,0.7062508698307791,-0.12538262293395042,622.3333333333334,2.5505822955791246
6.0,4,0.5,0.5,0,2,none,0.0,19071,5647,13424,4016,4016,4016,1578,0.7038959676996487,0.7111740747299451,0.7111740747299451,7.479152161637765,0.9021360049024243,0.9773212887515519,3.403904964272454,-0.12902918229148846,2.4722337037955278,1.493340657042056,0.0,3.286993658576853
6.0,4,0.5,0.5,0,2,random,0.5,18999,5756,13243,4157,4157,2084,1541,0.6970366861413758,0.7222029186935371,0.36205698401667824,7.6256797405496695,0.8992381188489019,0.9805664404629721,3.408544424956832,-0.10820436660869105,2.4911202656276314,1.5157150106529695,320.1111111111111,2.9265356351834617
6.0,4,0.5,0.5,0,2,systematic,1.0,19071,5647,13424,4016,4016,0,1578,0.7038959676996487,0.7111740747299451,0.0,7.479152161637765,0.9021360049024243,0.9773212887515519,3.403904964272454,-0.12902918229148846,2.4722337037955278,1.493340657042056,624.1111111111111,2.5326945389354196
6.0,4,0.5,0.5,5,0,none,0.0,19110,6305,12805,4992,4992,4992,1227,0.6700680272108843,0.7917525773195876,0.7917525773195876,6.542647257902069,0.9920633579197629,0.8017366175649955,8.29155475712236,4.262365105993743,0.698459568427438,-0.13593865897251708,0.0,3.4716731864646864
6.0,4,0.5,0.5,5,0,random,0.5,18898,6409,12489,5058,5058,2479,1264,0.6608635834479839,0.7892026837260103,0.3867998127633016,6.6127737733626955,0.9933307906586539,0.8017504450023272,8.26280667357223,4.24046698104946,0.7161190222460707,-0.13117234093227056,358.77777777777777,2.99938390612999
6.0,4,0.5,0.5,5,0,systematic,1.0,19110,6305,12805,4992,4992,0,1227,0.6700680272108843,0.7917525773195876,0.0,6.542647257902069,0.9920633579197629,0.8017366175649955,8.29155475712236,4.262365105993743,0.698459568427438,-0.13593865897251708,691.5555555555555,2.523315261272843
6.0,4,0.5,0.5,5,2,none,0.0,19013,6357,12656,4715,4715,4715,1540,0.6656498185452059,0.7417020607204656,0.7417020607204656,10.09606336126836,0.9938172809513889,0.9769586648263464,8.261037446543067,4.2548360679319925,2.507145771124524,1.5188937027809803,0.0,3.3998173861777987
6.0,4,0.5,0.5,5,2,random,0.5,19044,6381,12663,4789,4789,2362,1492,0.6649338374291115,0.7505093245572795,0.37016141670584546,10.20471011374563,0.9938910111039134,0.9845535329517272,8.264935781196591,4.262542704556719,2.554648219620576,1.5664129117307763,353.0,2.9547147168132155
6.0,4,0.5,0.5,5,2,systematic,1.0,19013,6357,12656,4715,4715,0,1540,0.6656498185452059,0.7417020607204656,0.0,10.09606336126836,0.9938172809513889,0.9769586648263464,8.261037446543067,4.2548360679319925,2.507145771124524,1.5188937027809803,697.8888888888889,2.5068577066710027
6.0,4,0.5,1.0,0,0,none,0.0,19045,5703,13342,3616,3616,3616,2051,0.7005513258072985,0.6340522532000702,0.6340522532000702,3.2161527438745643,0.9003939934866096,0.6586662705725989,3.3931477910748407,-0.14139261571609252,0.6071567974093893,-0.11804233389925435,0.0,3.1780720799683984
6.0,4,0.5,1.0,0,0,random,0.5,19018,5772,13246,3722,3722,1838,2012,0.6964980544747081,0.6448371448371448,0.31843381843381846,3.2101202777867566,0.8986370727223529,0.6650318243504976,3.4017438227670405,-0.13325976858251154,0.5720224527321224,-0.12020329984222518,320.0,2.8492550374517744
6.0,4,0.5,1.0,0,0,systematic,1.0,19045,5703,13342,3616,3616,0,2051,0.7005513258072985,0.6340522532000702,0.0,3.2161527438745643,0.9003939934866096,0.6586662705725989,3.3931477910748407,-0.14139261571609252,0.6071567974093893,-0.11804233389925435,630.4444444444445,2.507424823011416
6.0,4,0.5,1.0,0,2,none,0.0,18915,5805,13110,2829,2829,2829,2923,0.6931007137192704,0.4873385012919897,0.4873385012919897,4.588707060320325,0.8978835627948685,0.9296497816418486,3.415218769074338,-0.1214062937530564,2.123192551137202,1.1870700547726616,0.0,2.9667459426742173
6.0,4,0.5,1.0,0,2,random,0.5,19221,5731,13490,2812,2812,1405,2864,0.701836532958743,0.4906648054440761,0.2451579131041703,4.705139786887238,0.9005932148656589,0.9359488887847108,3.406871209287853,-0.1160193709954862,2.134529345529631,1.188009420347804,317.3333333333333,2.706740227301678
6.0,4,0.5,1.0,0,2,systematic,1.0,18915,5805,13110,2829,2829,0,2923,0.6931007137192704,0.4873385012919897,0.0,4.588707060320325,0.8978835627948685,0.9296497816418486,3.415218769074338,-0.1214062937530564,2.123192551137202,1.1870700547726616,641.4444444444445,2.4600875361281593
6.0,4,0.5,1.0,5,0,none,0.0,18958,6393,12565,4208,4208,4208,2103,0.6627808840595,0.6582199280463007,0.6582199280463007,5.5192361449534815,0.9923622565658606,0.6613688331104949,8.238636188371483,4.216829301655981,0.5956103516161213,-0.12891307761401855,0.0,3.266807648844776
6.0,4,0.5,1.0,5,0,random,0.5,19029,6341,12688,4118,4118,2090,2139,0.666771769404593,0.6494243810124586,0.3296010093045261,5.478020337324868,0.9902521308018398,0.6524015634125301,8.281935209694597,4.258327586221544,0.5792956265866955,-0.11519533666109313,341.55555555555554,2.8655625954801125
6.0,4,0.5,1.0,5,0,systematic,1.0,18958,6393,12565,4208,4208,0,2103,0.6627808840595,0.6582199280463007,0.0,5.5192361449534815,0.9923622565658606,0.6613688331104949,8.238636188371483,4.216829301655981,0.5956103516161213,-0.12891307761401855,702.0,2.478350085189457
6.0,4,0.5,1.0,5,2,none,0.0,19105,6298,12807,3276,3276,3276,2925,0.6703480764197854,0.5201651317878692,0.5201651317878692,7.057134035005586,0.9935629884646091,0.9317054116126897,8.26308426323091,4.249752289594323,2.124609724736563,1.1858717355008312,0.0,3.022689077018029
6.0,4,0.5,1.0,5,2,random,0.5,19157,6389,12768,3371,3371,1678,2916,0.666492665866263,0.5276256065111911,0.2626389106276413,7.06064543236119,0.9936299690296434,0.9338817531579513,8.27292072319621,4.259665776557879,2.121844422842156,1.182311679863616,346.6666666666667,2.730990872355754
6.0,4,0.5,1.0,5,2,systematic,1.0,19105,6298,12807,3276,3276,0,2925,0.6703480764197854,0.5201651317878692,0.0,7.057134035005586,0.9935629884646091,0.9317054116126897,8.26308426323091,4.249752289594323,2.124609724736563,1.1858717355008312,691.4444444444445,2.4343511269078504
