job_id,population,arrival_t,accepted,refused_reason,s1_start_t,s1_end_t,s2_start_t,s2_end_t,stage2_refused,backed_up,lost_result
1,ALL,0.0,True,,0.0,1.020060287274801,1.020060287274801,2.6777983814978983,False,False,False
2,ALL,0.005065767808547778,True,,0.005065767808547778,0.32668983188351336,0.32668983188351336,0.8747359912800043,False,True,False
3,ALL,0.055583004942570485,True,,0.32668983188351336,2.553977931434894,,,True,False,True
4,ALL,0.32230153950418705,True,,1.020060287274801,1.2690867062416247,2.6777983814978983,3.153473064346883,False,False,False
5,ALL,0.5481361412639056,True,,1.2690867062416247,2.46687664721511,3.153473064346883,3.9565258098333675,False,False,False
6,ALL,0.5541861767053774,True,,2.46687664721511,3.3925261141711247,3.9565258098333675,4.039681332292358,False,False,False
7,ALL,0.6035295158973423,True,,2.553977931434894,3.8623183618811607,4.039681332292358,4.146155166803838,False,True,False
8,ALL,0.744312621470573,True,,3.3925261141711247,4.356222319297972,4.356222319297972,4.666801640437958,False,True,False
9,ALL,0.7496915022066345,False,stage1_full,,,,,False,False,False
10,ALL,0.7940298360393706,False,stage1_full,,,,,False,False,False
11,ALL,1.003928236283885,False,stage1_full,,,,,False,False,False
12,ALL,1.1613940871323654,True,,3.8623183618811607,5.081647934128992,5.081647934128992,9.640254302571055,False,False,False
13,ALL,1.1626980808432188,False,stage1_full,,,,,False,False,False
14,ALL,1.490491253261329,True,,4.356222319297972,4.818545069550416,4.818545069550416,5.006247454909531,False,False,False
15,ALL,1.524288506878783,False,stage1_full,,,,,False,False,False
16,ALL,2.154593036566444,False,stage1_full,,,,,False,False,False
17,ALL,2.2366668225426607,False,stage1_full,,,,,False,False,False
18,ALL,2.256133352810652,False,stage1_full,,,,,False,False,False
19,ALL,2.276477089809778,False,stage1_full,,,,,False,False,False
20,ALL,2.652587838136406,True,,4.818545069550416,5.8627697042562925,10.915801233244096,13.002089684629809,False,True,False
21,ALL,3.37583087527441,True,,5.081647934128992,5.2600601349369365,9.640254302571055,10.915801233244096,False,False,False
22,ALL,3.7295230721915105,True,,5.2600601349369365,6.0741322051044,,,True,True,False
23,ALL,3.9017662604612795,True,,5.8627697042562925,6.122898961766946,,,True,False,True
24,ALL,3.9534940545307125,False,stage1_full,,,,,False,False,False
25,ALL,4.021819785966649,False,stage1_full,,,,,False,False,False
26,ALL,4.074818961245049,False,stage1_full,,,,,False,False,False
27,ALL,4.1399576772387086,False,stage1_full,,,,,False,False,False
28,ALL,4.341904652345605,False,stage1_full,,,,,False,False,False
29,ALL,4.432677858329628,True,,6.0741322051044,6.453130248663069,,,True,False,True
30,ALL,4.984508416998733,True,,6.122898961766946,8.986020267020404,,,True,True,False
31,ALL,5.24572930834121,True,,6.453130248663069,6.956702080010659,,,True,False,True
32,ALL,5.450059424433258,True,,6.956702080010659,9.237749616299446,,,True,False,True
33,ALL,5.820172771362759,False,stage1_full,,,,,False,False,False
34,ALL,6.119394537811627,True,,8.986020267020404,9.534478474804054,,,True,True,False
35,ALL,6.166787980585357,True,,9.237749616299446,9.990889601649913,13.002089684629809,13.369557123451862,False,False,False
36,ALL,6.242361241433731,True,,9.534478474804054,11.506176199235274,,,True,False,True
37,ALL,6.455457874352327,True,,9.990889601649913,11.1356831231441,13.369557123451862,16.30606708121744,False,False,False
38,ALL,6.57827031388705,False,stage1_full,,,,,False,False,False
39,ALL,6.639814664743154,False,stage1_full,,,,,False,False,False
40,ALL,6.696453763902691,False,stage1_full,,,,,False,False,False
41,ALL,6.8612727223248315,False,stage1_full,,,,,False,False,False
42,ALL,6.92223609216867,False,stage1_full,,,,,False,False,False
43,ALL,7.097932020592334,True,,11.1356831231441,11.441378533646724,,,True,False,True
44,ALL,7.147450203922418,False,stage1_full,,,,,False,False,False
45,ALL,8.348774490442114,False,stage1_full,,,,,False,False,False
46,ALL,8.491251211897698,False,stage1_full,,,,,False,False,False
47,ALL,8.51031331853681,False,stage1_full,,,,,False,False,False
48,ALL,8.519965818057988,False,stage1_full,,,,,False,False,False
49,ALL,8.543193749735051,False,stage1_full,,,,,False,False,False
50,ALL,8.740668429167966,False,stage1_full,,,,,False,False,False
51,ALL,9.05478819547406,True,,11.441378533646724,13.878957108680956,16.30606708121744,16.5778818863805,False,True,False
52,ALL,9.150918389463742,False,stage1_full,,,,,False,False,False
53,ALL,10.2613735735874,True,,11.506176199235274,12.524913626251832,,,True,False,True
54,ALL,10.323447797545128,True,,12.524913626251832,14.63458246683036,16.5778818863805,16.81898169996964,False,True,False
55,ALL,10.5283130946479,True,,13.878957108680956,15.330683955448793,,,True,True,False
56,ALL,10.551968965467374,False,stage1_full,,,,,False,False,False
57,ALL,10.666071795184275,False,stage1_full,,,,,False,False,False
58,ALL,10.786997874957143,False,stage1_full,,,,,False,False,False
59,ALL,11.402021933331833,True,,14.63458246683036,15.184734572357804,,,True,False,True
60,ALL,11.441383581443349,True,,15.184734572357804,20.513378507949202,,,True,False,True
61,ALL,11.51227471780768,True,,15.330683955448793,16.05961550949996,,,True,True,False
62,ALL,11.545447685157368,False,stage1_full,,,,,False,False,False
63,ALL,11.83297431126578,False,stage1_full,,,,,False,False,False
64,ALL,11.988010264329555,False,stage1_full,,,,,False,False,False
65,ALL,12.289591036770315,False,stage1_full,,,,,False,False,False
66,ALL,12.440746109085529,False,stage1_full,,,,,False,False,False
67,ALL,12.44086052103011,False,stage1_full,,,,,False,False,False
68,ALL,12.519219137659544,False,stage1_full,,,,,False,False,False
69,ALL,12.523152920353509,False,stage1_full,,,,,False,False,False
70,ALL,13.052445986136593,True,,16.05961550949996,18.023127467242105,18.023127467242105,18.58709226764885,False,True,False
71,ALL,13.064380099431009,False,stage1_full,,,,,False,False,False
72,ALL,13.48514268329997,False,stage1_full,,,,,False,False,False
73,ALL,13.50305180812045,False,stage1_full,,,,,False,False,False
74,ALL,13.636154500088523,False,stage1_full,,,,,False,False,False
75,ALL,13.650499359447318,False,stage1_full,,,,,False,False,False
76,ALL,13.936425065530436,True,,18.023127467242105,18.234354693766367,18.58709226764885,18.690696405698986,False,False,False
77,ALL,14.065404070357623,False,stage1_full,,,,,False,False,False
78,ALL,14.225018336865249,False,stage1_full,,,,,False,False,False
79,ALL,14.286610702648142,False,stage1_full,,,,,False,False,False
80,ALL,14.698433479503606,True,,18.234354693766367,18.86363483114838,18.86363483114838,20.84176631093413,False,False,False
81,ALL,14.853433422972028,False,stage1_full,,,,,False,False,False
82,ALL,15.115249033552113,False,stage1_full,,,,,False,False,False
83,ALL,15.160165716884132,False,stage1_full,,,,,False,False,False
84,ALL,15.234876548634853,True,,18.86363483114838,19.378838829526547,20.84176631093413,21.02366129144938,False,True,False
85,ALL,15.35016285467578,True,,19.378838829526547,19.664730950125435,21.02366129144938,21.688495349092015,False,False,False
86,ALL,15.40106321327666,False,stage1_full,,,,,False,False,False
87,ALL,15.483587009147708,False,stage1_full,,,,,False,False,False
88,ALL,15.661083314578592,False,stage1_full,,,,,False,False,False
89,ALL,15.71338607030033,False,stage1_full,,,,,False,False,False
90,ALL,15.763134089531697,False,stage1_full,,,,,False,False,False
91,ALL,15.777861909090602,False,stage1_full,,,,,False,False,False
92,ALL,15.977309447263847,False,stage1_full,,,,,False,False,False
93,ALL,16.02930772744201,False,stage1_full,,,,,False,False,False
94,ALL,16.500969603298206,True,,19.664730950125435,19.952154986380886,,,True,True,False
95,ALL,16.7220835574586,False,stage1_full,,,,,False,False,False
96,ALL,16.750468137778675,False,stage1_full,,,,,False,False,False
97,ALL,17.29873031052933,False,stage1_full,,,,,False,False,False
98,ALL,17.468010073677593,False,stage1_full,,,,,False,False,False
99,ALL,17.5959962110174,False,stage1_full,,,,,False,False,False
100,ALL,17.90306595023578,False,stage1_full,,,,,False,False,False
101,ALL,18.232594656107477,True,,19.952154986380886,20.75138586058405,,,True,False,True
102,ALL,18.342777921804824,True,,20.513378507949202,22.321435574961658,22.321435574961658,22.928420412314267,False,False,False
103,ALL,18.56656003250278,False,stage1_full,,,,,False,False,False
104,ALL,19.395669221923782,True,,20.75138586058405,23.3600476139894,25.11805868437037,27.846917762235325,False,False,False
105,ALL,19.514733092039112,True,,22.321435574961658,22.629596662522417,22.928420412314267,23.73982947081991,False,False,False
106,ALL,19.624328423219186,False,stage1_full,,,,,False,False,False
107,ALL,19.689625517878543,True,,22.629596662522417,23.179522649067035,23.73982947081991,25.11805868437037,False,True,False
108,ALL,19.806710477359463,False,stage1_full,,,,,False,False,False
109,ALL,20.201869687383592,True,,23.179522649067035,24.446819690902785,27.846917762235325,28.908165822579313,False,False,False
110,ALL,21.649808404828615,True,,23.3600476139894,23.712030476542395,,,True,False,True
111,ALL,21.697903812015134,True,,23.712030476542395,24.57758125778403,,,True,False,True
112,ALL,21.800416001912907,False,stage1_full,,,,,False,False,False
113,ALL,21.81250095276525,False,stage1_full,,,,,False,False,False
114,ALL,21.907777135028024,False,stage1_full,,,,,False,False,False
115,ALL,22.751879051810104,True,,24.446819690902785,24.61812146270305,,,True,False,True
116,ALL,23.82920778757487,True,,24.57758125778403,25.48153615600944,28.908165822579313,29.021374810084932,False,False,False
117,ALL,23.840980642495143,True,,24.61812146270305,24.74582599472574,,,True,False,True
118,ALL,24.01648004642113,True,,24.74582599472574,25.711783739710793,,,True,False,True
119,ALL,24.156252897978266,True,,25.48153615600944,25.754245485011793,,,True,False,True
120,ALL,24.53933669979593,True,,25.711783739710793,26.06845451194217,,,True,False,True
121,ALL,24.55603725462582,False,stage1_full,,,,,False,False,False
122,ALL,24.597153234715066,True,,25.754245485011793,25.829554455221526,,,True,False,True
123,ALL,24.650782436733838,True,,25.829554455221526,32.30192398281651,33.46733894804142,33.98885044599033,False,False,False
124,ALL,24.707312148516717,False,stage1_full,,,,,False,False,False
125,ALL,24.887848476697393,True,,26.06845451194217,26.376612002023347,,,True,False,True
126,ALL,25.063104989241168,False,stage1_full,,,,,False,False,False
127,ALL,25.211061663004987,False,stage1_full,,,,,False,False,False
128,ALL,25.256758017721463,False,stage1_full,,,,,False,False,False
129,ALL,25.50864934249508,True,,26.376612002023347,28.490812642149436,29.021374810084932,29.94981359929622,False,False,False
130,ALL,25.73140887731662,True,,28.490812642149436,28.846600482823472,,,True,True,False
131,ALL,26.01016493341368,True,,28.846600482823472,28.990807069565133,29.94981359929622,30.500724982704135,False,True,False
132,ALL,26.025381534515653,True,,28.990807069565133,29.79650419431166,30.500724982704135,31.514389810371476,False,True,False
133,ALL,26.073326159789342,True,,29.79650419431166,31.66798056071182,31.66798056071182,33.46733894804142,False,False,False
134,ALL,26.498824367624675,True,,31.66798056071182,34.010643878640195,37.7271736609219,37.923879557474535,False,False,False
135,ALL,26.53315929477931,False,stage1_full,,,,,False,False,False
136,ALL,26.892005745154396,False,stage1_full,,,,,False,False,False
137,ALL,27.135174289995586,False,stage1_full,,,,,False,False,False
138,ALL,27.324358246661074,False,stage1_full,,,,,False,False,False
139,ALL,28.196537555904506,False,stage1_full,,,,,False,False,False
140,ALL,28.198108329542748,False,stage1_full,,,,,False,False,False
141,ALL,28.537875996033684,True,,32.30192398281651,33.89215898151157,33.98885044599033,37.7271736609219,False,False,False
142,ALL,29.097022915244096,True,,33.89215898151157,34.06004917910327,37.923879557474535,41.208209409402805,False,False,False
143,ALL,29.34991770122108,True,,34.010643878640195,35.67544504040055,,,True,False,True
144,ALL,29.395447767625203,False,stage1_full,,,,,False,False,False
145,ALL,29.596602231208244,False,stage1_full,,,,,False,False,False
146,ALL,29.657902888749785,False,stage1_full,,,,,False,False,False
147,ALL,29.79199688226403,False,stage1_full,,,,,False,False,False
148,ALL,30.26348221956745,True,,34.06004917910327,34.085147895088106,,,True,False,True
149,ALL,30.328262992389483,False,stage1_full,,,,,False,False,False
150,ALL,30.328973390377815,False,stage1_full,,,,,False,False,False
151,ALL,30.62388419748577,False,stage1_full,,,,,False,False,False
152,ALL,30.684634364728034,False,stage1_full,,,,,False,False,False
153,ALL,30.95499819532041,False,stage1_full,,,,,False,False,False
154,ALL,31.11544798635586,False,stage1_full,,,,,False,False,False
155,ALL,31.22706180493612,False,stage1_full,,,,,False,False,False
156,ALL,31.229005155883844,False,stage1_full,,,,,False,False,False
157,ALL,31.244650197631653,False,stage1_full,,,,,False,False,False
158,ALL,31.673948418098558,True,,34.085147895088106,34.48889268571095,,,True,False,True
159,ALL,31.84864714783891,False,stage1_full,,,,,False,False,False
160,ALL,31.880702914872685,False,stage1_full,,,,,False,False,False
161,ALL,31.90796895182698,False,stage1_full,,,,,False,False,False
162,ALL,31.98167749805134,False,stage1_full,,,,,False,False,False
163,ALL,32.440167797882985,True,,34.48889268571095,36.48446398669374,,,True,False,True
164,ALL,32.898545571359854,False,stage1_full,,,,,False,False,False
165,ALL,32.94570941579765,False,stage1_full,,,,,False,False,False
166,ALL,33.003120466712396,False,stage1_full,,,,,False,False,False
167,ALL,33.024814340154926,False,stage1_full,,,,,False,False,False
168,ALL,33.327745589037015,False,stage1_full,,,,,False,False,False
169,ALL,33.758810985440746,False,stage1_full,,,,,False,False,False
170,ALL,33.95267625732656,True,,35.67544504040055,35.92703142821781,,,True,False,True
171,ALL,34.352589055118614,True,,35.92703142821781,36.29114952861685,,,True,True,False
172,ALL,34.676724359998154,True,,36.29114952861685,39.69904239655578,41.208209409402805,41.7230437022535,False,False,False
173,ALL,34.73879327005284,True,,36.48446398669374,37.51023966860054,,,True,True,False
174,ALL,35.04843785398805,True,,37.51023966860054,40.31101620586579,41.7230437022535,42.67889398615393,False,False,False
175,ALL,35.07131712531536,False,stage1_full,,,,,False,False,False
176,ALL,35.48272289654493,False,stage1_full,,,,,False,False,False
177,ALL,35.87394585638553,True,,39.69904239655578,40.47221161203733,,,True,False,True
178,ALL,35.99729542495581,True,,40.31101620586579,41.421585205253685,42.67889398615393,44.99335760864727,False,False,False
179,ALL,36.048944802184856,False,stage1_full,,,,,False,False,False
180,ALL,36.05373458913611,False,stage1_full,,,,,False,False,False
181,ALL,36.09665307949804,False,stage1_full,,,,,False,False,False
182,ALL,36.17623044405482,False,stage1_full,,,,,False,False,False
183,ALL,36.57577022975557,True,,40.47221161203733,40.87298778447035,,,True,False,True
184,ALL,37.37001538394938,True,,40.87298778447035,42.14507621308407,44.99335760864727,45.54699712949434,False,True,False
185,ALL,37.523682539061625,True,,41.421585205253685,44.24107554435858,,,True,True,False
186,ALL,38.22768285116323,False,stage1_full,,,,,False,False,False
187,ALL,38.28938674876081,False,stage1_full,,,,,False,False,False
188,ALL,38.312334855636315,False,stage1_full,,,,,False,False,False
189,ALL,38.426366403040944,False,stage1_full,,,,,False,False,False
190,ALL,38.68715822756844,False,stage1_full,,,,,False,False,False
191,ALL,38.76243970244502,False,stage1_full,,,,,False,False,False
192,ALL,38.94882662139743,False,stage1_full,,,,,False,False,False
193,ALL,39.09207828473066,False,stage1_full,,,,,False,False,False
194,ALL,39.18936845262546,False,stage1_full,,,,,False,False,False
195,ALL,39.36125038890914,False,stage1_full,,,,,False,False,False
196,ALL,39.42005011990362,False,stage1_full,,,,,False,False,False
197,ALL,39.666789005434175,False,stage1_full,,,,,False,False,False
198,ALL,39.66712754744303,False,stage1_full,,,,,False,False,False
199,ALL,40.18672066660015,True,,42.14507621308407,42.14548223519718,,,True,False,True
200,ALL,40.45764110980663,True,,42.14548223519718,42.70740494451292,45.54699712949434,46.276720643586295,False,True,False
201,ALL,40.47214961643705,False,stage1_full,,,,,False,False,False
202,ALL,40.69041996941915,True,,42.70740494451292,44.29716161018766,,,True,False,True
203,ALL,41.06721502667048,True,,44.24107554435858,46.13644835394274,46.276720643586295,50.69064695087748,False,False,False
204,ALL,41.141220526066206,False,stage1_full,,,,,False,False,False
205,ALL,41.24620303835309,False,stage1_full,,,,,False,False,False
206,ALL,41.316300493069605,False,stage1_full,,,,,False,False,False
207,ALL,41.3435303819154,False,stage1_full,,,,,False,False,False
208,ALL,41.45262978445102,True,,44.29716161018766,44.83234996141654,,,True,False,True
209,ALL,41.9188381092521,False,stage1_full,,,,,False,False,False
210,ALL,41.99044467507465,False,stage1_full,,,,,False,False,False
211,ALL,42.14923151503566,True,,44.83234996141654,44.83791020912119,,,True,True,False
212,ALL,42.36190310726472,True,,44.83791020912119,46.30778701923421,50.69064695087748,50.93979918252182,False,False,False
213,ALL,42.48699639886975,False,stage1_full,,,,,False,False,False
214,ALL,42.60373294612925,False,stage1_full,,,,,False,False,False
215,ALL,42.651816678476266,False,stage1_full,,,,,False,False,False
216,ALL,42.77999829583814,True,,46.13644835394274,46.74610369050486,50.93979918252182,50.96925355476148,False,False,False
217,ALL,42.797719852145825,False,stage1_full,,,,,False,False,False
218,ALL,42.94262761250861,False,stage1_full,,,,,False,False,False
219,ALL,43.14307407010067,False,stage1_full,,,,,False,False,False
220,ALL,43.22472434394984,False,stage1_full,,,,,False,False,False
221,ALL,43.56593995018322,False,stage1_full,,,,,False,False,False
222,ALL,43.84411141132296,False,stage1_full,,,,,False,False,False
223,ALL,44.06754549983248,False,stage1_full,,,,,False,False,False
224,ALL,44.118431239893816,False,stage1_full,,,,,False,False,False
225,ALL,44.16284255153653,False,stage1_full,,,,,False,False,False
226,ALL,44.16778827866837,False,stage1_full,,,,,False,False,False
227,ALL,44.223954078785816,False,stage1_full,,,,,False,False,False
228,ALL,44.35287742946445,True,,46.30778701923421,47.21277269096253,,,True,False,True
229,ALL,44.39611976512061,True,,46.74610369050486,47.69453628897221,,,True,True,False
230,ALL,44.63449847606647,False,stage1_full,,,,,False,False,False
231,ALL,44.7708913322544,False,stage1_full,,,,,False,False,False
232,ALL,44.82682999634365,False,stage1_full,,,,,False,False,False
233,ALL,45.040286450900126,True,,47.21277269096253,48.00656253512413,,,True,True,False
234,ALL,45.07897589816556,True,,47.69453628897221,47.99454947602792,,,True,False,True
235,ALL,45.71283139220934,False,stage1_full,,,,,False,False,False
236,ALL,45.72313603219118,False,stage1_full,,,,,False,False,False
237,ALL,45.78045876877714,False,stage1_full,,,,,False,False,False
238,ALL,46.15767677308615,True,,47.99454947602792,48.731230267611004,,,True,False,True
239,ALL,46.37794661877258,True,,48.00656253512413,48.32759106771243,,,True,False,True
240,ALL,46.82201114427628,True,,48.32759106771243,48.71282653444138,,,True,False,True
241,ALL,46.962561037263,False,stage1_full,,,,,False,False,False
242,ALL,47.317623140543326,True,,48.71282653444138,48.77921086546653,,,True,False,True
243,ALL,47.58986970262114,False,stage1_full,,,,,False,False,False
244,ALL,47.71861712027086,True,,48.731230267611004,49.51345162145306,,,True,False,True
245,ALL,47.92165236961341,False,stage1_full,,,,,False,False,False
246,ALL,48.21198002151099,True,,48.77921086546653,49.01093410415693,,,True,False,True
247,ALL,48.27927835111459,True,,49.01093410415693,49.888195040630826,,,True,False,True
248,ALL,48.342690945296994,True,,49.51345162145306,50.96415470357202,50.96925355476148,51.48729963193735,False,False,False
249,ALL,48.372477755011936,False,stage1_full,,,,,False,False,False
250,ALL,48.42507863360247,False,stage1_full,,,,,False,False,False
251,ALL,48.661879869279204,False,stage1_full,,,,,False,False,False
252,ALL,48.907000305454105,True,,49.888195040630826,51.80856966803733,51.80856966803733,53.24082297815632,False,False,False
253,ALL,49.37743622608107,True,,50.96415470357202,51.37382294804271,51.48729963193735,51.633134386883924,False,False,False
254,ALL,49.76604392654307,True,,51.37382294804271,51.401159666404595,51.633134386883924,51.68472734036333,False,True,False
255,ALL,49.76722663336543,True,,51.401159666404595,52.232172150054616,56.22881990114529,58.12789672665418,False,False,False
256,ALL,49.85392512012279,True,,51.80856966803733,52.04639583865666,53.24082297815632,56.22881990114529,False,True,False
257,ALL,50.13398359573333,True,,52.04639583865666,53.82973655616332,58.12789672665418,60.02219155272591,False,False,False
258,ALL,50.242591826500046,False,stage1_full,,,,,False,False,False
259,ALL,50.517873044010216,False,stage1_full,,,,,False,False,False
260,ALL,50.675862954919594,False,stage1_full,,,,,False,False,False
261,ALL,50.860754043913325,False,stage1_full,,,,,False,False,False
262,ALL,50.91029807191219,False,stage1_full,,,,,False,False,False
263,ALL,51.02478012134267,True,,52.232172150054616,61.524031835784015,61.524031835784015,61.80356511890854,False,False,False
264,ALL,51.060855546516635,False,stage1_full,,,,,False,False,False
265,ALL,51.18684876854712,False,stage1_full,,,,,False,False,False
266,ALL,51.21415659017957,False,stage1_full,,,,,False,False,False
267,ALL,51.40886481127194,True,,53.82973655616332,54.07559175151883,,,True,False,True
268,ALL,51.61472850665081,True,,54.07559175151883,54.25926118833643,,,True,False,True
269,ALL,51.73859577923754,False,stage1_full,,,,,False,False,False
270,ALL,51.83391407206915,True,,54.25926118833643,54.38090113261294,,,True,True,False
271,ALL,51.92923956474531,False,stage1_full,,,,,False,False,False
272,ALL,52.20811279368725,True,,54.38090113261294,57.72536209209359,60.02219155272591,60.794756267059206,False,False,False
273,ALL,52.22520394381059,False,stage1_full,,,,,False,False,False
274,ALL,52.22911866507349,False,stage1_full,,,,,False,False,False
275,ALL,52.38417199448092,True,,57.72536209209359,58.1518523353782,60.794756267059206,61.107271530649335,False,True,False
276,ALL,52.59421877533452,False,stage1_full,,,,,False,False,False
277,ALL,52.89816842918519,False,stage1_full,,,,,False,False,False
278,ALL,53.109138035974404,False,stage1_full,,,,,False,False,False
279,ALL,53.38981247130492,False,stage1_full,,,,,False,False,False
280,ALL,53.434281415987996,False,stage1_full,,,,,False,False,False
281,ALL,53.43839952704733,False,stage1_full,,,,,False,False,False
282,ALL,53.47146465191336,False,stage1_full,,,,,False,False,False
283,ALL,53.49845020530491,False,stage1_full,,,,,False,False,False
284,ALL,53.71985502587363,False,stage1_full,,,,,False,False,False
285,ALL,53.885863680243844,True,,58.1518523353782,59.87968488471518,,,True,True,False
286,ALL,54.17711959522661,True,,59.87968488471518,63.245719715999066,63.245719715999066,63.91627961442485,False,False,False
287,ALL,54.45272583583873,True,,61.524031835784015,61.61468207784424,61.80356511890854,62.004262306803234,False,False,False
288,ALL,54.45792861007936,True,,61.61468207784424,62.55714150327116,62.55714150327116,62.56734449162261,False,True,False
289,ALL,54.53270946972027,False,stage1_full,,,,,False,False,False
290,ALL,54.75894521485623,False,stage1_full,,,,,False,False,False
291,ALL,55.393787084215376,False,stage1_full,,,,,False,False,False
292,ALL,55.494840120398585,False,stage1_full,,,,,False,False,False
293,ALL,55.74590365974047,False,stage1_full,,,,,False,False,False
294,ALL,55.761711538838384,False,stage1_full,,,,,False,False,False
295,ALL,55.99634492586211,False,stage1_full,,,,,False,False,False
296,ALL,56.19371031081078,False,stage1_full,,,,,False,False,False
297,ALL,56.21520537318487,False,stage1_full,,,,,False,False,False
298,ALL,56.51130957757055,False,stage1_full,,,,,False,False,False
299,ALL,56.69477363731823,False,stage1_full,,,,,False,False,False
300,ALL,56.72058024299563,False,stage1_full,,,,,False,False,False
301,ALL,57.54567735080537,False,stage1_full,,,,,False,False,False
302,ALL,57.85091313165955,True,,62.55714150327116,63.765067947381645,65.09324429486509,66.52952589619736,False,True,False
303,ALL,57.94350153628519,False,stage1_full,,,,,False,False,False
304,ALL,58.08452961464934,False,stage1_full,,,,,False,False,False
305,ALL,58.16800613514418,True,,63.245719715999066,63.335221057970735,63.91627961442485,65.09324429486509,False,False,False
306,ALL,58.81575841905975,False,stage1_full,,,,,False,False,False
307,ALL,59.01765086746826,False,stage1_full,,,,,False,False,False
308,ALL,59.37052717828563,False,stage1_full,,,,,False,False,False
309,ALL,59.616254501617654,False,stage1_full,,,,,False,False,False
310,ALL,59.73061292627773,False,stage1_full,,,,,False,False,False
311,ALL,59.99531087274883,True,,63.335221057970735,64.75471922865516,66.52952589619736,66.73331259405543,False,False,False
312,ALL,60.325570481465554,False,stage1_full,,,,,False,False,False
313,ALL,60.45770551300183,False,stage1_full,,,,,False,False,False
314,ALL,60.57209488638305,False,stage1_full,,,,,False,False,False
315,ALL,60.83472315739852,False,stage1_full,,,,,False,False,False
316,ALL,61.21644451198825,False,stage1_full,,,,,False,False,False
317,ALL,61.571697757012466,True,,63.765067947381645,65.33978017713554,,,True,False,True
318,ALL,61.69668650866554,True,,64.75471922865516,65.15637853382128,66.73331259405543,67.24531798389172,False,True,False
319,ALL,61.70251048792115,False,stage1_full,,,,,False,False,False
320,ALL,62.08320898558266,False,stage1_full,,,,,False,False,False
321,ALL,62.130890844548354,False,stage1_full,,,,,False,False,False
322,ALL,62.45062244636411,False,stage1_full,,,,,False,False,False
323,ALL,62.533828241270044,False,stage1_full,,,,,False,False,False
324,ALL,62.95841496039475,True,,65.15637853382128,65.36112957221783,,,True,True,False
325,ALL,63.549958101170674,True,,65.33978017713554,66.62925640904416,67.24531798389172,67.37139331326762,False,False,False
326,ALL,63.7575949229593,True,,65.36112957221783,65.69380720205939,,,True,False,True
327,ALL,63.89258618543697,True,,65.69380720205939,66.01444138295871,,,True,False,True
328,ALL,63.94268821020828,False,stage1_full,,,,,False,False,False
329,ALL,64.01580425739573,False,stage1_full,,,,,False,False,False
330,ALL,64.19004650104813,False,stage1_full,,,,,False,False,False
331,ALL,64.31825632879045,False,stage1_full,,,,,False,False,False
332,ALL,64.46965354204588,False,stage1_full,,,,,False,False,False
333,ALL,64.58050590570147,False,stage1_full,,,,,False,False,False
334,ALL,64.85453927732078,True,,66.01444138295871,66.14943612342135,,,True,False,True
335,ALL,64.91773265990238,False,stage1_full,,,,,False,False,False
336,ALL,64.97564373876077,False,stage1_full,,,,,False,False,False
337,ALL,65.00135953335752,False,stage1_full,,,,,False,False,False
338,ALL,65.0441428568594,False,stage1_full,,,,,False,False,False
339,ALL,65.06960836158459,False,stage1_full,,,,,False,False,False
340,ALL,65.22312387991897,True,,66.14943612342135,66.82450509307559,67.37139331326762,68.9355750599141,False,False,False
341,ALL,65.3555305692224,True,,66.62925640904416,67.2788254363314,68.9355750599141,70.28299224951725,False,False,False
342,ALL,65.5042658254086,True,,66.82450509307559,66.90147487812604,,,True,True,False
343,ALL,65.54742931053694,False,stage1_full,,,,,False,False,False
344,ALL,65.59904960565757,False,stage1_full,,,,,False,False,False
345,ALL,65.6386036309062,False,stage1_full,,,,,False,False,False
346,ALL,65.64145351282468,False,stage1_full,,,,,False,False,False
347,ALL,65.79422542842775,True,,66.90147487812604,66.95657443271115,,,True,False,True
348,ALL,65.95542544136919,False,stage1_full,,,,,False,False,False
349,ALL,66.19450563286969,True,,66.95657443271115,67.78402952921941,70.28299224951725,70.88818592877233,False,False,False
350,ALL,66.36519897174435,True,,67.2788254363314,68.72462968345296,,,True,False,True
351,ALL,66.4919471876506,False,stage1_full,,,,,False,False,False
352,ALL,66.6080783847263,False,stage1_full,,,,,False,False,False
353,ALL,66.61862708901457,False,stage1_full,,,,,False,False,False
354,ALL,67.18488635456745,True,,67.78402952921941,68.03980880060672,,,True,False,True
355,ALL,68.20537472774659,True,,68.20537472774659,68.79006400175516,,,True,False,True
356,ALL,68.59883553489306,True,,68.72462968345296,69.08902038072043,70.88818592877233,71.44181287634771,False,False,False
357,ALL,69.52049576068475,True,,69.52049576068475,69.753421888026,,,True,True,False
358,ALL,69.56789993905666,True,,69.56789993905666,70.64796962095654,71.44181287634771,73.19414680522827,False,False,False
359,ALL,69.60207114899751,True,,69.753421888026,70.65435907885112,,,True,False,True
360,ALL,69.64025810950064,True,,70.64796962095654,72.19832775904497,,,True,False,True
361,ALL,69.65586444399476,True,,70.65435907885112,71.73665434569794,73.19414680522827,76.20572959322435,False,True,False
362,ALL,69.65640030574417,True,,71.73665434569794,71.81074214236145,76.20572959322435,77.88540776948355,False,False,False
363,ALL,69.7761509551359,True,,71.81074214236145,72.17835065857734,,,True,False,True
364,ALL,69.82880771354115,True,,72.17835065857734,73.38143613994315,77.88540776948355,78.86732759600781,False,True,False
365,ALL,70.07429409955331,False,stage1_full,,,,,False,False,False
366,ALL,70.31709034937661,False,stage1_full,,,,,False,False,False
