seed,K,mu_f,ks,kf,tb,policy,population,horizon,arrivals,accepted,refused_stage1,stage2_refused,blank_pages,permanent_blanks,completed,mean_sojourn,var_sojourn
7,4,1.0,10,30,10.0,priority_ing,PREPA,600.0,409,409,0,101,101,101,296,28.123240769569655,54.149162393408915
1,4,1.0,10,30,10.0,split_servers,ING,600.0,1830,480,134,93,93,93,376,23.185609773110478,80.27386114414041
1,4,1.0,10,30,10.0,split_servers,PREPA,600.0,328,290,38,29,29,29,246,41.99675057741612,170.27764882922935
2,4,1.0,10,30,10.0,split_servers,ING,600.0,1825,445,130,117,117,117,313,23.141372088936524,117.55607667222714
2,4,1.0,10,30,10.0,split_servers,PREPA,600.0,365,307,58,38,38,38,245,39.80320194377473,121.543525470721
3,4,1.0,10,30,10.0,split_servers,ING,600.0,1794,433,126,91,91,91,321,24.647830054542524,62.77307731441873
3,4,1.0,10,30,10.0,split_servers,PREPA,600.0,393,323,70,46,46,46,263,40.70987600719901,138.53071656513433
4,4,1.0,10,30,10.0,split_servers,ING,600.0,1881,447,143,109,109,109,316,24.161227555993328,78.25602571711947
4,4,1.0,10,30,10.0,split_servers,PREPA,600.0,350,299,51,35,35,35,251,37.87774722441929,140.99485318478042
5,4,1.0,10,30,10.0,split_servers,ING,600.0,1817,396,207,60,60,60,326,23.154638376231297,55.47225878074614
5,4,1.0,10,30,10.0,split_servers,PREPA,600.0,375,296,79,24,24,24,257,41.26897688471401,121.56723341298857
6,4,1.0,10,30,10.0,split_servers,ING,600.0,1796,460,123,118,118,118,321,26.234083565654736,74.474661235625
6,4,1.0,10,30,10.0,split_servers,PREPA,600.0,337,297,40,44,44,44,236,43.99894972632846,120.98233506854855
7,4,1.0,10,30,10.0,split_servers,ING,600.0,1856,505,103,117,117,117,365,23.252171225158385,55.32086480365037
7,4,1.0,10,30,10.0,split_servers,PREPA,600.0,347,315,32,48,48,48,247,36.01934542421274,97.37689131795636
1,4,1.0,10,30,30.0,fifo,ING,600.0,1770,528,3,230,230,230,287,25.8588198648278,65.85428710379117
1,4,1.0,10,30,30.0,fifo,PREPA,600.0,374,374,0,69,69,69,290,26.414878402742012,70.38644923593164
2,4,1.0,10,30,30.0,fifo,ING,600.0,1873,603,6,290,290,290,298,28.18623128821081,75.38820125315254
2,4,1.0,10,30,30.0,fifo,PREPA,600.0,344,344,0,86,86,86,253,27.58265621186339,101.44008054534561
3,4,1.0,10,30,30.0,fifo,ING,600.0,1850,597,4,280,280,280,308,26.860734177506252,89.0012485966386
3,4,1.0,10,30,30.0,fifo,PREPA,600.0,339,337,2,72,72,72,256,25.8846570540417,65.38168921724733
4,4,1.0,10,30,30.0,fifo,ING,600.0,1816,593,0,266,266,266,307,24.958806225398334,60.277218211424064
4,4,1.0,10,30,30.0,fifo,PREPA,600.0,347,347,0,74,74,74,262,23.351858615052166,97.00667040267379
5,4,1.0,10,30,30.0,fifo,ING,600.0,1863,620,13,353,353,353,256,30.895581780588774,101.44807961274019
5,4,1.0,10,30,30.0,fifo,PREPA,600.0,342,338,4,65,65,65,265,30.12348308293475,77.30489291998826
6,4,1.0,10,30,30.0,fifo,ING,600.0,1732,568,1,297,297,297,260,28.6564421501345,88.06148050860331
6,4,1.0,10,30,30.0,fifo,PREPA,600.0,365,365,0,76,76,76,275,28.239406497005113,112.79458578261165
7,4,1.0,10,30,30.0,fifo,ING,600.0,1868,598,8,245,245,245,339,23.10274845618589,54.02133832378377
7,4,1.0,10,30,30.0,fifo,PREPA,600.0,353,351,2,57,57,57,281,22.468233755459536,84.75163315241706
1,4,1.0,10,30,30.0,priority_ing,ING,600.0,1836,568,18,270,270,270,288,27.278598695655905,94.53004840414447
1,4,1.0,10,30,30.0,priority_ing,PREPA,600.0,358,356,2,84,84,84,261,27.2828020594691,103.58632417653592
2,4,1.0,10,30,30.0,priority_ing,ING,600.0,1798,578,0,275,275,275,295,25.62816307771745,69.64553187947789
2,4,1.0,10,30,30.0,priority_ing,PREPA,600.0,370,370,0,66,66,66,296,26.16958203338994,86.50601321681788
3,4,1.0,10,30,30.0,priority_ing,ING,600.0,1815,556,0,248,248,248,292,26.600157130220477,92.4954087099583
3,4,1.0,10,30,30.0,priority_ing,PREPA,600.0,362,362,0,88,88,88,266,27.163194168002423,90.92929693170542
4,4,1.0,10,30,30.0,priority_ing,ING,600.0,1803,577,0,233,233,233,329,24.179717122496218,67.37497196248796
4,4,1.0,10,30,30.0,priority_ing,PREPA,600.0,358,358,0,64,64,64,278,23.260506965877386,100.85377313729019
5,4,1.0,10,30,30.0,priority_ing,ING,600.0,1833,610,7,288,288,288,310,27.28937077297185,72.83852046287137
5,4,1.0,10,30,30.0,priority_ing,PREPA,600.0,366,365,1,89,89,89,265,25.926917595511966,100.41515371748288
6,4,1.0,10,30,30.0,priority_ing,ING,600.0,1756,568,5,253,253,253,310,27.357487101070195,88.2141809687828
6,4,1.0,10,30,30.0,priority_ing,PREPA,600.0,351,350,1,83,83,83,255,25.69381950996146,98.08477621771557
7,4,1.0,10,30,30.0,priority_ing,ING,600.0,1847,601,0,286,286,286,296,24.784291846248642,57.944462694234865
7,4,1.0,10,30,30.0,priority_ing,PREPA,600.0,387,385,2,76,76,76,299,25.293839332803625,70.19541091246269
1,4,1.0,10,30,30.0,split_servers,ING,600.0,1833,482,110,180,180,180,289,23.693257720190793,88.04854810886405
1,4,1.0,10,30,30.0,split_servers,PREPA,600.0,333,307,26,37,37,37,260,35.7491227011205,151.8966905636851
2,4,1.0,10,30,30.0,split_servers,ING,600.0,1852,502,138,159,159,159,330,23.950977038494386,71.24477579470553
2,4,1.0,10,30,30.0,split_servers,PREPA,600.0,327,283,44,35,35,35,231,36.5566780796738,159.2391930459138
3,4,1.0,10,30,30.0,split_servers,ING,600.0,1754,415,137,76,76,76,323,16.250172295647246,69.72603168759285
3,4,1.0,10,30,30.0,split_servers,PREPA,600.0,407,315,92,24,24,24,275,32.72342393760273,132.66326774742834
4,4,1.0,10,30,30.0,split_servers,ING,600.0,1782,445,140,122,122,122,308,21.366201622577822,68.85276149185955
4,4,1.0,10,30,30.0,split_servers,PREPA,600.0,378,313,65,24,24,24,266,38.57004453459473,107.32550924962474
5,4,1.0,10,30,30.0,split_servers,ING,600.0,1827,531,86,209,209,209,311,23.11558989874774,111.03980934026141
5,4,1.0,10,30,30.0,split_servers,PREPA,600.0,339,316,23,39,39,39,258,35.83412863314424,126.8498547056563
6,4,1.0,10,30,30.0,split_servers,ING,600.0,1744,418,137,76,76,76,342,18.164101641282112,82.69334154069313
6,4,1.0,10,30,30.0,split_servers,PREPA,600.0,328,274,54,19,19,19,242,34.78986968945191,197.73166884198898
7,4,1.0,10,30,30.0,split_servers,ING,600.0,1858,416,177,122,122,122,281,23.789484701198873,80.90226473386457
7,4,1.0,10,30,30.0,split_servers,PREPA,600.0,373,308,65,36,36,36,254,42.02440600688982,149.91999531703564
1,4,1.0,30,5,,fifo,ING,600.0,1805,1805,0,1312,1312,1312,487,6.88355378835326,7.761123425470853
1,4,1.0,30,5,,fifo,PREPA,600.0,337,337,0,230,230,230,105,8.191338839649616,9.880193018273633
2,4,1.0,30,5,,fifo,ING,600.0,1785,1785,0,1289,1289,1289,489,6.5966879118996,6.348480733243815
2,4,1.0,30,5,,fifo,PREPA,600.0,349,349,0,238,238,238,109,8.040938650586147,10.220057768758673
3,4,1.0,30,5,,fifo,ING,600.0,1796,1796,0,1271,1271,1271,516,6.859101722035842,7.8991005251329725
3,4,1.0,30,5,,fifo,PREPA,600.0,368,368,0,259,259,259,109,7.944873133171845,10.039910483862124
4,4,1.0,30,5,,fifo,ING,600.0,1781,1781,0,1303,1303,1303,471,7.044341474320127,6.845509867377983
4,4,1.0,30,5,,fifo,PREPA,600.0,382,382,0,264,264,264,117,8.553399465043281,11.25610853162135
5,4,1.0,30,5,,fifo,ING,600.0,1730,1730,0,1187,1187,1187,535,6.213155762316917,7.622720361438344
5,4,1.0,30,5,,fifo,PREPA,600.0,353,353,0,241,241,241,110,7.33650536636576,9.89637420400045
6,4,1.0,30,5,,fifo,ING,600.0,1761,1761,0,1287,1287,1287,469,7.165177075656759,9.927731169996356
6,4,1.0,30,5,,fifo,PREPA,600.0,380,380,0,271,271,271,109,8.402410457894005,11.725908286192329
7,4,1.0,30,5,,fifo,ING,600.0,1851,1851,0,1380,1380,1380,464,7.268577179589891,9.172970028916012
7,4,1.0,30,5,,fifo,PREPA,600.0,368,368,0,264,264,264,104,8.803888865695356,12.593448125102375
1,4,1.0,30,5,,priority_ing,ING,600.0,1817,1817,0,1334,1334,1334,477,6.7498367891960465,8.907672136016869
1,4,1.0,30,5,,priority_ing,PREPA,600.0,338,338,0,236,236,236,101,8.596422751858173,18.6583808443247
2,4,1.0,30,5,,priority_ing,ING,600.0,1706,1706,0,1192,1192,1192,510,6.384679055069353,6.096750781361824
2,4,1.0,30,5,,priority_ing,PREPA,600.0,343,343,0,243,243,243,100,7.8455602504608715,10.234582562583146
3,4,1.0,30,5,,priority_ing,ING,600.0,1811,1811,0,1310,1310,1310,490,6.718885082850831,7.487735740550372
3,4,1.0,30,5,,priority_ing,PREPA,600.0,377,377,0,269,269,269,105,8.896937525654595,17.75081209999473
4,4,1.0,30,5,,priority_ing,ING,600.0,1782,1782,0,1310,1310,1310,465,6.705569450089252,7.809443418443755
4,4,1.0,30,5,,priority_ing,PREPA,600.0,362,362,0,240,240,240,116,10.05011864910258,29.672479817445932
5,4,1.0,30,5,,priority_ing,ING,600.0,1864,1864,0,1353,1353,1353,506,6.621623134724121,8.048924115458608
5,4,1.0,30,5,,priority_ing,PREPA,600.0,340,340,0,245,245,245,93,9.49277029474319,14.60078828775268
6,4,1.0,30,5,,priority_ing,ING,600.0,1779,1779,0,1289,1289,1289,483,6.588639172506893,8.866049263088723
6,4,1.0,30,5,,priority_ing,PREPA,600.0,345,345,0,221,221,221,121,10.213965413129234,28.912424110655426
7,4,1.0,30,5,,priority_ing,ING,600.0,1814,1814,0,1315,1315,1315,494,6.422227353856045,6.688757586978619
7,4,1.0,30,5,,priority_ing,PREPA,600.0,366,366,0,247,247,247,115,8.605974413775028,15.504109864489513
1,4,1.0,30,5,,split_servers,ING,600.0,1840,1553,287,1040,1040,1040,504,6.273246517622642,6.309048044982778
1,4,1.0,30,5,,split_servers,PREPA,600.0,368,316,52,206,206,206,86,58.95741223696682,320.18156837959975
2,4,1.0,30,5,,split_servers,ING,600.0,1825,1545,280,1048,1048,1048,492,6.38689099612136,6.597110691404442
2,4,1.0,30,5,,split_servers,PREPA,600.0,360,305,55,189,189,189,87,60.12524208798535,365.35477026989156
3,4,1.0,30,5,,split_servers,ING,600.0,1837,1672,165,1157,1157,1157,506,6.3430706184698815,6.003361889744442
3,4,1.0,30,5,,split_servers,PREPA,600.0,360,334,26,203,203,203,101,46.97249687295412,183.42728429197993
4,4,1.0,30,5,,split_servers,ING,600.0,1792,1650,142,1125,1125,1125,517,6.169728720721197,5.169381441366791
4,4,1.0,30,5,,split_servers,PREPA,600.0,346,317,29,194,194,194,93,48.96124980372366,529.8792409306865
5,4,1.0,30,5,,split_servers,ING,600.0,1768,1744,24,1244,1244,1244,496,6.316246780184189,6.488528891231236
5,4,1.0,30,5,,split_servers,PREPA,600.0,337,335,2,191,191,191,115,31.2602868972689,228.7055814153817
6,4,1.0,30,5,,split_servers,ING,600.0,1811,1616,195,1130,1130,1130,481,6.572856144687677,8.15927474994158
6,4,1.0,30,5,,split_servers,PREPA,600.0,373,328,45,202,202,202,96,54.83064099334587,432.5833666224714
7,4,1.0,30,5,,split_servers,ING,600.0,1822,1718,104,1188,1188,1188,521,6.31527339570019,6.904314394360334
7,4,1.0,30,5,,split_servers,PREPA,600.0,348,321,27,206,206,206,93,43.614214500953736,455.8265785627356
1,4,1.0,30,5,10.0,fifo,ING,600.0,1760,576,0,279,279,279,290,5.103036638046187,7.559106394703971
1,4,1.0,30,5,10.0,fifo,PREPA,600.0,385,385,0,101,101,101,278,6.139355061591188,9.343056278935943
2,4,1.0,30,5,10.0,fifo,ING,600.0,1770,584,0,318,318,318,262,5.758787983201961,9.557348036754538
2,4,1.0,30,5,10.0,fifo,PREPA,600.0,374,374,0,117,117,117,256,6.155752003864954,10.752937445339773
3,4,1.0,30,5,10.0,fifo,ING,600.0,1816,576,0,269,269,269,302,5.450848141367032,7.8890708635137825
3,4,1.0,30,5,10.0,fifo,PREPA,600.0,382,382,0,122,122,122,257,6.199226394867001,10.586771472827339
4,4,1.0,30,5,10.0,fifo,ING,600.0,1869,636,0,327,327,327,295,5.512326668054194,8.603900340324724
4,4,1.0,30,5,10.0,fifo,PREPA,600.0,339,339,0,99,99,99,237,6.097152636819369,14.684030634088069
5,4,1.0,30,5,10.0,fifo,ING,600.0,1771,585,0,306,306,306,271,5.39443294807957,5.805719468609711
5,4,1.0,30,5,10.0,fifo,PREPA,600.0,392,392,0,109,109,109,282,6.402880048693016,11.222465856614143
6,4,1.0,30,5,10.0,fifo,ING,600.0,1767,600,0,311,311,311,284,5.662466876411647,8.589517618011666
6,4,1.0,30,5,10.0,fifo,PREPA,600.0,345,345,0,89,89,89,252,5.797948057014319,9.73931020438649
7,4,1.0,30,5,10.0,fifo,ING,600.0,1851,609,0,281,281,281,317,5.237647681132589,7.912417002089458
7,4,1.0,30,5,10.0,fifo,PREPA,600.0,350,350,0,108,108,108,238,6.17632623901005,10.598721415471926
1,4,1.0,30,5,10.0,priority_ing,ING,600.0,1820,580,0,280,280,280,295,5.277665010002043,7.905036045214953
1,4,1.0,30,5,10.0,priority_ing,PREPA,600.0,347,347,0,112,112,112,235,5.957694450464847,9.708582859176973
2,4,1.0,30,5,10.0,priority_ing,ING,600.0,1859,609,0,332,332,332,267,5.712874555804694,8.076800257068282
2,4,1.0,30,5,10.0,priority_ing,PREPA,600.0,355,355,0,104,104,104,249,6.105802964252118,10.193858941859277
3,4,1.0,30,5,10.0,priority_ing,ING,600.0,1842,619,0,289,289,289,322,4.958971181663713,8.832218887391688
3,4,1.0,30,5,10.0,priority_ing,PREPA,600.0,355,355,0,110,110,110,243,5.685059962946977,11.510393002229897
4,4,1.0,30,5,10.0,priority_ing,ING,600.0,1870,603,0,303,303,303,289,5.387192272992957,9.037216938734796
4,4,1.0,30,5,10.0,priority_ing,PREPA,600.0,369,369,0,105,105,105,257,6.358915336725344,10.868663249534515
5,4,1.0,30,5,10.0,priority_ing,ING,600.0,1840,590,0,330,330,330,251,5.8015796216453355,8.985120992136688
5,4,1.0,30,5,10.0,priority_ing,PREPA,600.0,358,358,0,108,108,108,246,6.795523914356995,11.744624492924778
6,4,1.0,30,5,10.0,priority_ing,ING,600.0,1679,572,0,286,286,286,277,5.328937948258995,7.898273650057817
6,4,1.0,30,5,10.0,priority_ing,PREPA,600.0,356,356,0,100,100,100,254,5.470901851007931,8.889773047396833
7,4,1.0,30,5,10.0,priority_ing,ING,600.0,1856,608,0,321,321,321,281,5.465570325374552,8.693438033793234
7,4,1.0,30,5,10.0,priority_ing,PREPA,600.0,392,392,0,134,134,134,256,6.111751410716473,11.957150603645639
1,4,1.0,30,5,10.0,split_servers,ING,600.0,1838,506,136,244,244,244,260,5.824457386386858,10.599607099289457
1,4,1.0,30,5,10.0,split_servers,PREPA,600.0,371,312,59,75,75,75,209,54.018812424257945,564.5244863505885
2,4,1.0,30,5,10.0,split_servers,ING,600.0,1784,536,64,238,238,238,288,4.79505749304932,6.222833467168117
2,4,1.0,30,5,10.0,split_servers,PREPA,600.0,356,324,32,69,69,69,228,43.34110452775124,454.6350496913498
3,4,1.0,30,5,10.0,split_servers,ING,600.0,1814,503,83,218,218,218,277,4.760291718458956,5.832516425926178
3,4,1.0,30,5,10.0,split_servers,PREPA,600.0,379,343,36,61,61,61,259,48.41201876039869,340.59199255528705
4,4,1.0,30,5,10.0,split_servers,ING,600.0,1832,485,139,213,213,213,264,5.326137291355722,9.142338563011343
4,4,1.0,30,5,10.0,split_servers,PREPA,600.0,375,327,48,63,63,63,241,53.81776169413051,286.4634616712835
5,4,1.0,30,5,10.0,split_servers,ING,600.0,1762,470,120,190,190,190,270,4.6915531818678655,7.446602777102899
5,4,1.0,30,5,10.0,split_servers,PREPA,600.0,380,331,49,78,78,78,223,53.34712274883465,461.5173196240717
6,4,1.0,30,5,10.0,split_servers,ING,600.0,1777,559,37,259,259,259,292,5.136563121004784,6.9018236025140505
6,4,1.0,30,5,10.0,split_servers,PREPA,600.0,337,319,18,69,69,69,219,41.523001271320126,576.8754796903459
7,4,1.0,30,5,10.0,split_servers,ING,600.0,1823,526,90,248,248,248,273,5.37689651600597,7.0257183508362075
7,4,1.0,30,5,10.0,split_servers,PREPA,600.0,381,350,31,80,80,80,239,47.64847957972443,252.1291014458351
1,4,1.0,30,5,30.0,fifo,ING,600.0,1832,573,0,369,369,369,204,6.042640821399716,6.368737219169695
1,4,1.0,30,5,30.0,fifo,PREPA,600.0,354,354,0,89,89,89,261,5.854603305390563,10.985857803512927
2,4,1.0,30,5,30.0,fifo,ING,600.0,1810,592,0,406,406,406,186,6.757688830557326,10.77392653646484
2,4,1.0,30,5,30.0,fifo,PREPA,600.0,359,359,0,103,103,103,254,5.4809035927896606,12.194233021023287
3,4,1.0,30,5,30.0,fifo,ING,600.0,1839,595,0,371,371,371,224,5.4718142852226626,9.044581516619195
3,4,1.0,30,5,30.0,fifo,PREPA,600.0,351,351,0,87,87,87,264,5.204130332058085,9.939816963208948
4,4,1.0,30,5,30.0,fifo,ING,600.0,1803,603,0,407,407,407,196,6.517790423686513,7.96546401126533
4,4,1.0,30,5,30.0,fifo,PREPA,600.0,393,393,0,95,95,95,295,4.981365014137105,10.646949282511125
5,4,1.0,30,5,30.0,fifo,ING,600.0,1724,546,0,349,349,349,197,5.9798691666689185,6.610192032993276
5,4,1.0,30,5,30.0,fifo,PREPA,600.0,415,415,0,130,130,130,284,5.530852043099184,10.79444852785843
6,4,1.0,30,5,30.0,fifo,ING,600.0,1790,623,0,405,405,405,218,6.094903963069372,7.345047572924382
6,4,1.0,30,5,30.0,fifo,PREPA,600.0,325,325,0,84,84,84,235,4.834356127459289,9.878896429315333
7,4,1.0,30,5,30.0,fifo,ING,600.0,1880,618,0,406,406,406,212,6.135624797661995,6.474716051445515
7,4,1.0,30,5,30.0,fifo,PREPA,600.0,373,373,0,96,96,96,275,5.11673079485156,12.83262772338487
1,4,1.0,30,5,30.0,priority_ing,ING,600.0,1821,603,0,398,398,398,205,6.213407106151772,8.46830411938037
1,4,1.0,30,5,30.0,priority_ing,PREPA,600.0,396,396,0,111,111,111,279,5.856593102241226,11.268714880367613
2,4,1.0,30,5,30.0,priority_ing,ING,600.0,1811,591,0,383,383,383,208,5.750115697840709,8.374152409408586
2,4,1.0,30,5,30.0,priority_ing,PREPA,600.0,332,332,0,78,78,78,247,5.2516219225732526,12.477618959050567
3,4,1.0,30,5,30.0,priority_ing,ING,600.0,1815,581,0,351,351,351,230,5.587352278115946,6.399334357760212
3,4,1.0,30,5,30.0,priority_ing,PREPA,600.0,372,372,0,95,95,95,276,4.832150048982277,10.75545140114289
4,4,1.0,30,5,30.0,priority_ing,ING,600.0,1704,544,0,316,316,316,228,5.274863318509733,6.7782169191978605
4,4,1.0,30,5,30.0,priority_ing,PREPA,600.0,349,349,0,87,87,87,260,4.3793382455268635,8.556265122270593
5,4,1.0,30,5,30.0,priority_ing,ING,600.0,1827,595,0,399,399,399,196,5.933157170512371,8.037475719059795
5,4,1.0,30,5,30.0,priority_ing,PREPA,600.0,377,377,0,96,96,96,279,6.285137718885382,13.67401034013766
6,4,1.0,30,5,30.0,priority_ing,ING,600.0,1724,581,0,368,368,368,213,5.609754202944909,9.452661734034349
6,4,1.0,30,5,30.0,priority_ing,PREPA,600.0,369,369,0,96,96,96,271,5.543430554698351,12.244128574623426
7,4,1.0,30,5,30.0,priority_ing,ING,600.0,1910,622,0,403,403,403,219,5.898516669777607,8.779701553566714
7,4,1.0,30,5,30.0,priority_ing,PREPA,600.0,350,350,0,83,83,83,265,5.0553145856196995,12.595055177208637
1,4,1.0,30,5,30.0,split_servers,ING,600.0,1850,466,113,275,275,275,191,5.819717819700443,8.967979416796698
1,4,1.0,30,5,30.0,split_servers,PREPA,600.0,362,313,49,48,48,48,232,48.14094624133268,502.01091132408294
2,4,1.0,30,5,30.0,split_servers,ING,600.0,1802,599,30,378,378,378,221,5.926790119270917,8.214971027608092
2,4,1.0,30,5,30.0,split_servers,PREPA,600.0,379,361,18,94,94,94,240,40.44616506674542,174.96972501271028
3,4,1.0,30,5,30.0,split_servers,ING,600.0,1756,534,45,310,310,310,224,5.159146151360704,6.192715909552869
3,4,1.0,30,5,30.0,split_servers,PREPA,600.0,381,344,37,75,75,75,254,39.39674301168243,516.9360728460787
4,4,1.0,30,5,30.0,split_servers,ING,600.0,1799,549,31,351,351,351,198,5.543600229941071,6.800451085381983
4,4,1.0,30,5,30.0,split_servers,PREPA,600.0,350,339,11,69,69,69,250,40.9472775750013,223.24095704916533
5,4,1.0,30,5,30.0,split_servers,ING,600.0,1771,542,48,331,331,331,211,5.404940610311662,5.951743282757293
5,4,1.0,30,5,30.0,split_servers,PREPA,600.0,362,345,17,69,69,69,242,39.06919008600848,327.6290591386532
6,4,1.0,30,5,30.0,split_servers,ING,600.0,1775,545,17,336,336,336,209,5.985308113723293,8.411697252791171
6,4,1.0,30,5,30.0,split_servers,PREPA,600.0,352,330,22,93,93,93,202,33.6108125001158,531.1118594223908
7,4,1.0,30,5,30.0,split_servers,ING,600.0,1846,560,40,300,300,300,260,4.865378116828103,5.97430091283128
7,4,1.0,30,5,30.0,split_servers,PREPA,600.0,336,312,24,75,75,75,218,50.34329808639049,389.43078405970624
1,4,1.0,30,30,,fifo,ING,600.0,1805,1805,0,1291,1291,1291,488,30.8286466140422,45.91775429106589
1,4,1.0,30,30,,fifo,PREPA,600.0,337,337,0,226,226,226,104,32.399793318184614,59.31607374405948
2,4,1.0,30,30,,fifo,ING,600.0,1781,1781,0,1281,1281,1281,473,31.344784804069818,41.203466496865126
2,4,1.0,30,30,,fifo,PREPA,600.0,360,360,0,243,243,243,113,31.67467941589745,41.67343185833836
3,4,1.0,30,30,,fifo,ING,600.0,1796,1796,0,1251,1251,1251,514,29.716735555697873,34.806544506274506
3,4,1.0,30,30,,fifo,PREPA,600.0,368,368,0,254,254,254,111,30.66988497936163,36.72899361882171
4,4,1.0,30,30,,fifo,ING,600.0,1781,1781,0,1281,1281,1281,471,31.433515149429944,53.28158126481969
4,4,1.0,30,30,,fifo,PREPA,600.0,382,382,0,261,261,261,117,33.26773139451284,67.64640549304752
5,4,1.0,30,30,,fifo,ING,600.0,1730,1730,0,1165,1165,1165,534,28.643210136819413,62.258920788597074
5,4,1.0,30,30,,fifo,PREPA,600.0,353,353,0,238,238,238,111,29.94548075396115,54.6860712693992
6,4,1.0,30,30,,fifo,ING,600.0,1761,1761,0,1270,1270,1270,463,32.257864668390404,85.28249829026124
6,4,1.0,30,30,,fifo,PREPA,600.0,380,380,0,263,263,263,115,32.43702647831619,89.7479028668467
7,4,1.0,30,30,,fifo,ING,600.0,1832,1831,1,1310,1310,1310,494,30.895155652572523,51.86820539883191
7,4,1.0,30,30,,fifo,PREPA,600.0,378,378,0,261,261,261,107,31.6498805946828,55.68989265701278
1,4,1.0,30,30,,priority_ing,ING,600.0,1800,1800,0,1282,1282,1282,489,30.79037897032588,51.62197801987496
1,4,1.0,30,30,,priority_ing,PREPA,600.0,369,369,0,269,269,269,95,35.11303750176443,50.537342464349436
2,4,1.0,30,30,,priority_ing,ING,600.0,1862,1862,0,1369,1369,1369,463,32.474866643852074,65.04525552502038
2,4,1.0,30,30,,priority_ing,PREPA,600.0,335,335,0,238,238,238,92,35.37317846982597,96.88941503987047
3,4,1.0,30,30,,priority_ing,ING,600.0,1811,1811,0,1289,1289,1289,492,30.961961440488754,51.781332851916666
3,4,1.0,30,30,,priority_ing,PREPA,600.0,377,377,0,265,265,265,103,31.767759272877193,59.31698940045847
4,4,1.0,30,30,,priority_ing,ING,600.0,1782,1782,0,1289,1289,1289,465,31.204277240238785,54.856992228742754
4,4,1.0,30,30,,priority_ing,PREPA,600.0,362,362,0,236,236,236,116,34.327234514635364,81.05483626442025
5,4,1.0,30,30,,priority_ing,ING,600.0,1859,1859,0,1320,1320,1320,512,30.42028637285898,49.66885946470324
5,4,1.0,30,30,,priority_ing,PREPA,600.0,343,343,0,244,244,244,93,33.66851496235736,47.73907039819836
6,4,1.0,30,30,,priority_ing,ING,600.0,1779,1779,0,1272,1272,1272,484,30.403491632333942,63.190483588758106
6,4,1.0,30,30,,priority_ing,PREPA,600.0,345,345,0,213,213,213,120,33.89531401508505,95.52286856750973
7,4,1.0,30,30,,priority_ing,ING,600.0,1814,1814,0,1292,1292,1292,495,29.927464583351043,40.11133502632593
7,4,1.0,30,30,,priority_ing,PREPA,600.0,366,366,0,245,245,245,114,32.246253858310915,53.45816717211626
1,4,1.0,30,30,,split_servers,ING,600.0,1813,1607,206,1095,1095,1095,481,30.992915131615568,45.36711030274762
1,4,1.0,30,30,,split_servers,PREPA,600.0,360,326,34,210,210,210,94,80.3839135956065,374.8876458683351
2,4,1.0,30,30,,split_servers,ING,600.0,1826,1671,155,1143,1143,1143,500,29.99866180778876,36.00644352731426
2,4,1.0,30,30,,split_servers,PREPA,600.0,351,311,40,177,177,177,97,73.73187139836989,612.1361038908433
3,4,1.0,30,30,,split_servers,ING,600.0,1837,1672,165,1135,1135,1135,510,29.768535467105078,41.77687594734473
3,4,1.0,30,30,,split_servers,PREPA,600.0,360,334,26,200,200,200,97,67.65645905469229,308.222428120773
4,4,1.0,30,30,,split_servers,ING,600.0,1798,1611,187,1054,1054,1054,528,29.23599269210033,47.279490025019335
4,4,1.0,30,30,,split_servers,PREPA,600.0,350,314,36,185,185,185,97,70.85497552132794,796.6420626985807
5,4,1.0,30,30,,split_servers,ING,600.0,1768,1744,24,1220,1220,1220,500,29.510833563001537,43.92733183591613
5,4,1.0,30,30,,split_servers,PREPA,600.0,337,335,2,190,190,190,111,54.744343081072664,321.6081220956721
6,4,1.0,30,30,,split_servers,ING,600.0,1746,1373,373,873,873,873,476,30.31367302444021,51.16892662705856
6,4,1.0,30,30,,split_servers,PREPA,600.0,391,325,66,175,175,175,110,78.72436317802911,653.6279345444927
7,4,1.0,30,30,,split_servers,ING,600.0,1822,1718,104,1167,1167,1167,519,29.780558647061834,56.260583989277755
7,4,1.0,30,30,,split_servers,PREPA,600.0,348,321,27,202,202,202,95,65.52220103637133,660.2346900933775
1,4,1.0,30,30,10.0,fifo,ING,600.0,1828,635,0,270,270,270,343,28.121916811981198,46.14757859683411
1,4,1.0,30,30,10.0,fifo,PREPA,600.0,348,348,0,83,83,83,252,28.775545110829466,55.74180345022912
2,4,1.0,30,30,10.0,fifo,ING,600.0,1795,602,0,270,270,270,319,28.43677804049796,55.129986887855786
2,4,1.0,30,30,10.0,fifo,PREPA,600.0,343,343,0,76,76,76,249,29.63744025948156,52.31348914514942
3,4,1.0,30,30,10.0,fifo,ING,600.0,1803,608,0,235,235,235,348,26.153027650767463,56.15200262064147
3,4,1.0,30,30,10.0,fifo,PREPA,600.0,380,380,0,89,89,89,280,27.528774599072545,56.49387378899573
4,4,1.0,30,30,10.0,fifo,ING,600.0,1811,592,0,256,256,256,316,28.37801969589125,57.89446435746884
4,4,1.0,30,30,10.0,fifo,PREPA,600.0,360,360,0,74,74,74,274,29.143051754048056,75.84444199229802
5,4,1.0,30,30,10.0,fifo,ING,600.0,1820,600,0,238,238,238,336,27.494684578752093,44.375997988262796
5,4,1.0,30,30,10.0,fifo,PREPA,600.0,360,360,0,94,94,94,256,29.129122074663897,45.64595129174515
